Order ID,Order Date,Region,Product Category,Sales Amount,Quantity Sold,Discount (%),Profit
c140e680,2023-10-22,South,Groceries,3961.53,22,49,62.46
189d9a16,2022-12-06,East,Groceries,4673.93,36,37,598.58
ce94d9e5,2024-02-19,North,Sports,3075.53,33,29,757.09
fc1786d7,2023-03-11,West,Clothing,4298.16,40,45,1874.36
7a6e45a6,2024-01-20,South,Electronics,3686.95,15,44,1554.25
68d2554b,2024-03-10,North,Clothing,2440.89,44,49,349.44
537c9674,2022-12-04,North,Sports,1958.06,44,21,972.58
de4a361c,2024-08-13,South,Sports,1011.3,6,14,369.32
5d071d51,2023-02-16,North,Clothing,2472.14,45,40,635.9
be78f6ab,2023-06-10,South,Electronics,4762.26,44,47,1384.65
ef6b27b1,2024-03-22,North,Furniture,4551.51,4,0,1384.53
b3fd3b43,2023-08-26,West,Clothing,778.34,28,31,110.66
56d1b126,2023-03-20,West,Clothing,3323.74,29,38,1390.5
2aa74185,2024-03-20,East,Clothing,4040.89,2,7,1717.12
42887d0a,2022-12-11,West,Furniture,1870.44,45,6,1800.42
6f086147,2024-09-16,West,Groceries,3142.49,42,7,1981.52
aaab65c1,2023-09-04,East,Clothing,4466.64,40,38,214.72
1d3b7c79,2024-10-01,East,Electronics,2986.4,31,20,659.21
5acf86eb,2023-04-24,East,Sports,1986.99,6,33,1890.48
471abf03,2022-12-25,West,Clothing,2093.93,6,31,486.63
3c893410,2024-06-08,West,Electronics,4584.59,3,25,1530.29
6d8737a7,2024-03-29,East,Clothing,974.86,38,48,871.02
14329fd2,2024-03-28,South,Electronics,1313.21,48,8,1906.22
55ba682c,2023-12-10,South,Groceries,4212.21,21,41,1806.23
20e55f71,2023-09-02,West,Electronics,2406.15,37,18,616.26
36cc978d,2023-07-27,East,Furniture,3494.36,13,13,561.04
c95570bc,2024-04-06,South,Clothing,3724.52,42,13,1947.91
4d661990,2023-11-19,East,Furniture,4350.38,3,14,513.85
1e02a5a1,2024-08-06,West,Clothing,4373.81,24,29,631.04
fc771290,2023-02-14,West,Sports,4101.04,34,3,1751.16
2d594c6e,2024-08-25,South,Groceries,3326.03,8,4,482.77
66fe1ee8,2023-10-21,East,Groceries,669.76,34,8,720.04
ccd859f7,2024-10-14,North,Furniture,2906.79,31,33,130.99
50f52099,2024-09-22,East,Groceries,1083.31,6,12,1002.46
9edb0beb,2024-07-07,South,Groceries,193.64,36,17,818.94
84809441,2023-03-05,West,Groceries,3154.25,43,28,467.13
f915bb3e,2024-02-08,West,Furniture,4809.31,15,37,274.91
d41aacf2,2024-02-15,South,Clothing,2267.37,4,23,606.7
0b4791c1,2023-09-07,South,Electronics,398.13,42,17,908.46
d34ba86c,2024-11-15,West,Electronics,1692.79,12,50,447.22
20bae741,2024-09-09,West,Sports,1834.43,48,30,1710.58
52e26a32,2023-11-10,South,Groceries,2753.34,47,40,1174.14
e482e887,2024-06-18,East,Clothing,4388.68,42,24,15.98
060b0ccd,2024-03-08,East,Electronics,4667.93,24,11,916.86
1055e487,2023-08-15,West,Sports,976.14,13,15,129.28
25d69302,2024-03-04,East,Electronics,281.39,2,41,1128.3
c583d505,2024-01-24,East,Electronics,1460.11,38,17,319.16
485b42e0,2022-11-28,West,Clothing,1022.02,38,20,1355.93
759d62f1,2024-10-07,North,Clothing,2637.37,45,33,1725.56
a0f9f315,2022-11-30,East,Sports,1538.27,13,34,607.27
be5ab23f,2023-03-13,East,Groceries,3269.09,50,9,810.69
5f940738,2023-05-29,North,Electronics,417.48,1,11,1447.27
6a843d38,2023-08-04,East,Groceries,4804.39,41,41,429.51
72439b92,2024-03-22,North,Furniture,109.58,37,35,1367.03
24848155,2023-11-02,East,Electronics,1304.68,48,34,675.29
10ee7332,2023-06-15,West,Electronics,841.35,29,5,223.56
4e18bc68,2024-09-04,North,Electronics,242.92,49,6,1099.38
65180b6f,2023-01-29,South,Clothing,1107.83,31,5,590.08
7ce0a0bb,2024-06-22,North,Groceries,2154.71,35,36,569.14
5ec92f48,2023-04-22,West,Furniture,4722.44,12,41,1992.71
b1ea3d59,2024-09-30,East,Clothing,4055.55,17,48,1536.46
05bfd15d,2023-10-26,East,Clothing,4581.83,30,46,1556.48
bb83ce41,2024-09-19,West,Electronics,714.76,22,40,660.57
e0802730,2024-01-28,East,Furniture,3971.01,45,37,1437.34
cad02e49,2024-02-18,North,Furniture,756.27,44,7,839.15
53d53fa3,2024-06-18,South,Groceries,3932.01,47,40,892.77
ede177ae,2024-08-09,North,Sports,4313.04,33,19,873.86
2ef0e191,2024-03-15,West,Electronics,2880.15,49,15,1742.36
995d80cf,2024-08-26,East,Groceries,443.68,43,7,261.15
e7424c4b,2023-07-12,South,Clothing,750.99,46,6,1346.95
fb4154bb,2024-10-21,West,Electronics,4836.93,20,40,466.79
7153f5fc,2024-03-17,West,Sports,1283.88,49,1,1740.72
2b501596,2024-08-26,South,Clothing,4424.48,41,46,374.9
efcdd763,2024-01-15,East,Electronics,3156.44,2,12,89.58
5fea9a34,2023-06-10,North,Furniture,2642.2,9,20,1152.94
3cdb77f0,2024-03-21,North,Groceries,89.82,8,29,1421.27
144140fd,2024-01-28,South,Furniture,2010.13,31,13,622.95
c551638f,2023-08-12,East,Groceries,2174.97,31,9,1022.89
77b46a78,2024-05-17,South,Groceries,1684.31,2,37,1995.53
775f41c0,2024-01-09,North,Clothing,1246.91,44,45,1338.04
8df2ec8e,2024-01-06,East,Clothing,3341.24,43,20,1604.84
3f1e794c,2023-12-08,East,Sports,734.13,4,21,1579.6
e255a0a9,2024-06-24,East,Clothing,3713.15,23,35,778.03
7fcbef1d,2024-07-02,North,Electronics,1847.34,49,44,1068.56
13a78d6e,2024-03-15,South,Clothing,1072.6,33,9,1702.79
38640410,2024-08-14,North,Electronics,1290.36,50,17,1855.82
c6305e7e,2024-10-15,South,Groceries,594.74,36,16,1673.95
20ab50f4,2023-01-28,West,Groceries,3029.39,14,46,731.82
189f98e7,2024-01-23,West,Groceries,1133.72,41,5,1083.65
85daa09e,2024-01-16,South,Groceries,1715.28,12,12,1454.94
9fbc58b4,2024-02-22,West,Electronics,3001.85,45,41,1125.27
8284fa46,2024-10-23,East,Groceries,3981.19,43,34,1545.1
d75fa2d0,2023-07-06,South,Furniture,4835.71,17,15,140.03
e59c9ee5,2023-12-04,West,Furniture,807.55,26,9,1887.56
51aa04a5,2023-02-15,South,Electronics,4846.66,48,13,484.77
093e0828,2024-08-28,South,Electronics,942.53,27,29,234.32
27b6cc92,2023-09-17,North,Groceries,4468.1,31,27,413.69
b8b972a6,2024-08-13,North,Electronics,1539.39,41,24,735.2
d8978af1,2024-07-14,West,Electronics,4432.65,17,2,70.95
486d8c67,2023-05-10,North,Sports,3665.8,19,26,1962.26
f9b11cc2,2023-09-17,East,Sports,3570.62,4,23,819.96
08a61baa,2024-10-17,South,Clothing,1365.35,49,49,966.61
12c2f578,2024-03-20,North,Clothing,2187.34,41,33,891.68
133ce890,2023-01-31,North,Clothing,4619.55,34,7,1034.5
943906cc,2024-01-16,West,Sports,666.03,20,25,615.03
15664a8f,2023-06-18,South,Clothing,2224.18,37,47,407.87
b59421b3,2023-10-14,South,Furniture,1552,18,24,1316.94
95e2f716,2023-03-09,South,Electronics,2958.85,44,37,1330.37
f227b475,2024-09-13,South,Groceries,4314.87,39,40,1365.13
65d94150,2023-08-21,West,Sports,1496.03,41,15,106.27
25b344b7,2023-04-13,West,Furniture,4212.02,38,20,737.78
e17e97a0,2024-10-17,West,Sports,3878.86,40,48,1048.33
89d74acc,2024-02-09,North,Electronics,1979.35,21,13,907.03
139bfea2,2024-03-02,North,Furniture,306.8,10,16,1607.25
b783bb36,2024-02-14,North,Clothing,1511.4,37,3,1648.83
dca20619,2024-10-27,West,Electronics,3419.3,3,41,1524.02
4b867008,2023-09-18,North,Furniture,4656.65,10,41,1672.8
77f14195,2023-06-03,East,Groceries,414.85,49,14,962.56
65e61350,2023-05-04,East,Groceries,886.58,15,10,1483.68
1e920d1e,2023-12-25,South,Groceries,1043.81,15,40,409.33
803f4cee,2023-06-30,East,Furniture,1549.71,37,46,1238.28
f04efb34,2024-03-02,North,Furniture,2272.56,44,20,221.94
9482da89,2023-12-02,West,Furniture,4916.27,11,40,1054.39
5a49bf11,2024-08-30,South,Groceries,55.33,41,45,1699.31
c54b1dc1,2024-02-28,West,Groceries,3625.04,33,13,1335.03
a7ae15f0,2023-06-11,South,Sports,4509.39,49,33,732.88
fae4ef8f,2023-03-15,North,Electronics,3734.62,48,22,451.93
0189675c,2024-08-19,North,Groceries,4433.99,3,10,757.74
e1a9f4e9,2023-07-12,West,Sports,867.7,38,41,1625.2
9698822b,2024-10-29,West,Electronics,3023.71,41,8,455.26
4d064488,2024-08-13,South,Groceries,2426.64,3,2,1634.05
7db5b2d0,2024-09-12,South,Groceries,3068.25,45,23,107.33
5b5c8eb9,2023-02-03,South,Sports,2828.25,5,44,1759.06
248b8256,2023-07-30,North,Sports,2085.47,42,19,716.16
909cd94d,2023-04-25,North,Groceries,142.56,23,50,993.32
d4690c13,2024-05-15,West,Furniture,2926.63,23,1,1421.39
30912e0b,2024-09-02,West,Sports,3504.64,11,4,1269.14
28dbf2e6,2024-09-11,North,Sports,3806.78,2,44,401.76
f09dda05,2023-08-16,South,Furniture,4630.57,19,30,501.61
6.93E+27,2024-03-20,West,Electronics,562.66,46,42,348.54
acc86e41,2024-02-28,South,Groceries,1023.79,5,12,1985.69
b7a15b7c,2024-07-11,East,Furniture,3652.59,35,30,402.83
7a9632a5,2024-02-12,East,Groceries,1655.44,25,32,1183.6
226a19ca,2024-10-23,South,Clothing,378.63,17,32,1801.88
ef092e36,2024-04-07,East,Groceries,4052.53,35,36,354.12
fe225957,2024-10-26,East,Sports,1807.03,14,39,91.85
9cd7a7af,2023-10-08,North,Groceries,2918.32,6,15,1902.42
d30bc85e,2023-01-07,South,Electronics,411.4,11,36,959.11
42331582,2024-04-14,West,Clothing,2899.67,8,11,335.03
bb6832d1,2024-02-20,South,Clothing,566.52,11,22,443.67
ad7a0c8d,2023-04-05,North,Clothing,3281.47,17,4,414.48
dc768ec6,2023-03-07,East,Electronics,1914.2,38,22,1117.12
2f73d37f,2024-10-08,West,Electronics,377.71,23,22,1911.22
988052ec,2023-09-20,South,Groceries,4117.8,21,8,646.32
5646f389,2023-07-19,East,Furniture,4574.11,41,49,1647.44
cb01a259,2023-07-11,East,Electronics,2565.13,31,45,1193.14
f104853e,2022-11-23,North,Electronics,238.89,5,46,669.05
c49dd3a1,2023-09-25,East,Sports,4016.78,13,9,113.09
93fc02eb,2024-06-28,North,Groceries,1654.9,6,6,662.08
0f653b1c,2024-06-25,West,Furniture,3493.46,2,0,1324.31
80be5bd9,2023-05-25,East,Sports,3964.45,18,0,554.67
f2e775fb,2024-05-14,South,Sports,4829.17,6,10,1214.35
9e4ed6a9,2024-07-27,East,Clothing,1750.5,35,33,658.25
d8a28d51,2024-06-19,West,Electronics,2553.42,37,19,60.86
81d930b3,2023-10-05,North,Clothing,3447.74,46,32,786.37
f81023f8,2023-07-28,North,Furniture,3709.48,2,8,639.24
d946eb4e,2024-08-03,South,Clothing,1304.73,10,27,364.52
a061db87,2024-01-08,South,Furniture,4084,17,48,596.29
ce6ab304,2022-11-27,West,Electronics,2596.75,16,5,558.45
84554ee3,2023-10-31,South,Furniture,3442.22,1,25,1527.65
0a0e5f27,2024-04-22,West,Clothing,1413.86,31,1,1102.28
63ddd0c0,2023-03-08,North,Electronics,4068.17,4,39,452.97
e1e3a8ec,2024-01-28,East,Groceries,3478.36,13,39,1714.89
0077729e,2024-04-28,East,Electronics,172.12,31,7,1434.94
3af6500a,2023-05-22,South,Sports,2052.82,10,49,1524
4061d389,2024-07-02,North,Clothing,1524.48,29,6,1342.96
e6863ad2,2024-07-08,North,Sports,211.54,34,3,1767.47
9f9b9175,2024-04-30,West,Clothing,3026.39,19,9,1437.9
7cf9ad33,2024-10-22,North,Furniture,3958.88,24,32,287.31
58675f98,2023-07-18,West,Sports,1436.92,9,33,404.82
8364a965,2023-12-31,West,Clothing,1949.45,28,8,1349.58
3ff060c1,2024-03-20,South,Clothing,2580.63,3,27,291.3
ab74e2a1,2023-07-20,South,Electronics,2879.99,16,17,740.84
f83f2a15,2023-09-23,West,Clothing,1079.75,9,1,1343.05
bd4ce011,2024-08-30,East,Electronics,4808.54,29,4,556.36
5b86f700,2024-08-27,East,Clothing,4773.25,22,24,675.89
6bc3b484,2024-03-15,East,Sports,3692.33,13,12,775.85
83c6d034,2023-12-11,West,Sports,247.63,44,39,1134.84
f44ad0c8,2023-09-19,South,Groceries,2692.92,50,35,1242.97
819b9c7d,2023-10-30,East,Groceries,672.79,3,3,1885.71
230be141,2023-12-17,North,Clothing,1517.75,36,34,57.77
2fd113b1,2024-01-28,East,Groceries,4911.19,2,4,1616.17
41e2073a,2023-06-06,West,Furniture,2203.72,48,7,426.65
1e6ad9de,2024-10-06,East,Furniture,1020.23,16,42,1981
4d2a8a4e,2024-02-02,East,Sports,97.62,15,8,1198.93
9157db4a,2023-12-06,West,Clothing,1558.49,1,14,1472.67
ad4ac960,2024-05-17,South,Sports,3179.71,15,19,593.1
f0511f8d,2024-03-11,West,Groceries,4179.08,48,12,223.86
9190ecb4,2024-02-15,East,Electronics,3248.43,7,4,894.86
3304189c,2024-09-05,South,Sports,319.47,44,48,380.72
3cf9dd14,2024-01-17,South,Clothing,4085.94,42,21,577.83
d6ac9837,2024-07-14,South,Furniture,3987.19,4,16,1545.85
c42ee80a,2023-09-22,South,Furniture,4856.72,29,6,569.9
9e86a2a7,2022-12-17,South,Electronics,60.6,36,25,1647.95
7b565d84,2023-01-11,South,Furniture,1507.53,44,50,1644.04
4ee86730,2024-03-05,East,Furniture,766.69,49,38,727.74
7ce01f18,2023-01-25,West,Groceries,2057.29,24,44,155.36
90a75e3f,2024-08-05,East,Clothing,2779.51,30,35,1728.82
ddcaf032,2023-06-26,West,Furniture,4639.08,16,45,312.23
f2ca1f2b,2023-11-23,South,Groceries,3589.59,22,21,1651.85
39bde97e,2024-10-08,North,Electronics,3216.82,26,15,1560.98
cf91bcb4,2023-02-10,North,Sports,1343.01,32,21,1885.05
f6908d82,2023-02-25,South,Electronics,1609.22,15,30,272.51
a274199f,2023-09-08,North,Furniture,3556.04,24,19,818.92
4.14E+05,2023-12-08,West,Groceries,4004.6,24,27,1817.26
7327250c,2024-04-28,East,Sports,3149.42,6,12,1455.18
433f42de,2023-02-13,East,Electronics,2681.06,17,19,995.24
05023f25,2024-02-11,North,Clothing,4537.3,18,20,1144.02
56712128,2023-03-20,East,Furniture,759.01,34,19,1770.4
52502049,2024-08-04,East,Sports,4270.36,44,6,763.55
eb59f5b8,2023-05-16,West,Furniture,4549.29,50,20,1790.15
0fad6656,2024-10-05,West,Sports,2927.12,17,25,1366.81
7378d6ab,2023-07-08,North,Groceries,1539.97,5,18,575.62
1f6f4e00,2022-12-29,North,Furniture,2773.39,21,29,919.37
989cda6a,2022-12-02,North,Sports,1366.32,6,29,1877.11
2a479aec,2022-11-19,South,Electronics,2651.93,9,38,820.33
98906acd,2023-03-17,East,Electronics,2405.97,4,44,153.94
590062ec,2024-07-26,North,Furniture,1862.27,37,50,889
751b43e1,2024-09-04,South,Sports,4871.51,44,44,1085.83
94d18005,2023-12-09,West,Electronics,4096.68,22,13,111.18
dacfdb82,2022-12-20,North,Clothing,4977.12,21,25,1405.67
89d41ab7,2024-09-25,West,Sports,874.58,22,28,774.03
db143e67,2023-12-14,West,Furniture,3707.34,16,41,1438.79
9cf7d2c7,2023-08-09,North,Groceries,4452.5,22,29,414.87
453ed925,2024-06-05,North,Furniture,4113.75,6,41,1894.47
ce70e916,2024-10-30,East,Furniture,391.39,16,10,436.1
ca666eed,2024-08-18,East,Electronics,4045.27,7,23,1298.47
28104822,2022-11-30,West,Groceries,3336.75,12,9,1459.86
97800517,2023-01-21,West,Furniture,1419.8,4,21,1310.34
79fdecad,2023-07-17,East,Furniture,3853.52,42,31,762.66
ec49afd2,2024-05-26,West,Electronics,3480.38,5,8,1708.24
1d30b5dd,2023-05-01,West,Sports,3897.72,11,10,109.22
a5fde163,2023-06-11,East,Groceries,1068.09,35,35,75.05
0c0976d1,2024-01-18,South,Groceries,1423.48,18,3,1936.82
25be97f8,2024-07-24,West,Furniture,4605.29,35,1,251.25
bceef920,2024-11-15,East,Groceries,2071.72,38,12,173.32
cbef8944,2024-10-22,West,Clothing,2846.29,4,36,1461.22
867b7d9a,2024-08-11,East,Clothing,1977.73,27,5,419.59
5886bbbe,2023-07-09,South,Sports,540.7,39,5,676.4
eb920f2b,2024-02-20,South,Furniture,2921.68,6,19,739.34
0c0f9494,2023-05-14,East,Furniture,2124.34,36,15,677.53
3acec038,2024-07-26,West,Electronics,4225.94,38,13,425.34
d2a66fda,2024-11-11,East,Furniture,279.42,50,32,1091.49
d0eed47d,2024-11-03,North,Clothing,1016.75,27,47,252.06
f9e1f66b,2024-03-31,West,Clothing,127.13,11,18,1889.27
f29a74e3,2023-10-22,North,Furniture,2094.33,3,27,1442.95
cb507c7e,2024-11-04,West,Clothing,4812.93,46,37,1699.76
af898786,2023-03-17,East,Electronics,2836.28,14,34,1699.89
a9fc7d8d,2023-06-25,North,Groceries,2222.76,25,39,86.1
b167716d,2023-02-10,West,Electronics,2717.32,10,21,455.13
7942cc19,2023-02-03,South,Sports,3144.62,21,43,878.72
7c7dde05,2023-03-02,North,Sports,4920.76,7,46,547.64
ed7c8299,2024-07-09,East,Electronics,91.86,15,26,1642.44
ffa50d1a,2024-06-21,West,Sports,3050.85,5,37,1759.17
885dd27a,2023-02-28,East,Electronics,4011.18,13,39,286.27
b75bfc3c,2023-05-15,East,Electronics,3727.65,33,40,613.41
a4d6797b,2024-03-18,West,Sports,295.83,1,28,763.82
3cee1dd2,2024-08-13,South,Sports,1637.41,42,17,1392.95
638d115b,2024-07-16,North,Furniture,4408.69,40,8,1878.2
bdfe467d,2024-08-13,South,Clothing,3507.78,2,10,1280
7ad2364b,2023-04-27,East,Sports,3219.12,40,47,410.95
132614a1,2023-05-29,East,Sports,4974.53,13,40,1839.91
59f29eb7,2024-08-22,East,Sports,2970.94,38,11,1108.11
a8808f32,2024-01-11,North,Groceries,233.97,36,30,1731.08
8f7f4a5c,2024-03-20,West,Electronics,2440.59,18,1,1077.87
2d7a7e75,2024-04-24,South,Clothing,2555.19,31,31,1960.03
ebd012a4,2024-10-20,South,Electronics,420.03,24,18,475.42
71c9323f,2024-07-09,East,Sports,4460.49,5,39,1925.9
2d0364d9,2023-12-12,North,Furniture,4418.97,38,11,1967.53
e3999615,2023-07-25,East,Electronics,1704.1,27,17,1824.27
818af409,2023-05-30,East,Sports,745.39,2,19,1100.84
0579a5a7,2023-12-29,West,Sports,649.26,40,14,757
144e9314,2023-04-03,North,Sports,2408.98,21,37,29.78
3b28fbc5,2024-02-19,East,Groceries,4082.8,12,29,851.16
1dbb0d69,2023-09-09,South,Clothing,3009.98,37,20,1487.33
089eb598,2023-05-30,South,Electronics,871.82,15,21,1061.26
12ead8ea,2023-01-22,South,Electronics,3463.68,3,10,1056.5
d8d7b0e9,2024-09-12,South,Groceries,102.92,10,18,75.51
d98574f7,2023-04-17,West,Clothing,575.83,30,36,595.99
95ffa73c,2024-10-23,South,Groceries,1045.94,14,35,949.18
6cc89613,2024-10-07,North,Electronics,2534.15,48,14,1945.75
98762cd7,2024-01-30,North,Electronics,1960.25,11,13,748.75
29e3a375,2024-08-02,South,Furniture,2596.28,31,43,987.08
ab2bafe7,2023-09-01,West,Furniture,3169.77,2,23,469.5
aaada8e1,2023-11-10,North,Sports,4786.79,49,31,1157.44
ece4267c,2023-02-27,South,Groceries,4174.52,13,45,1421.91
0a1ac4ae,2024-06-06,West,Clothing,1539.61,32,8,1760.12
c6a19816,2023-06-25,East,Electronics,2444.57,18,22,1353.85
ba5d49d6,2023-04-11,North,Sports,838,46,7,927.43
c1fe75eb,2023-01-25,North,Furniture,2481.98,36,34,942.28
962235cd,2023-07-10,East,Furniture,3040.43,23,1,1393.42
30bee8e1,2022-12-08,West,Sports,4123.21,33,4,1284.49
d279429a,2024-04-28,West,Sports,3768.99,27,48,322.49
9977840,2022-11-22,West,Electronics,3415.18,22,16,1209.38
995d265e,2023-10-12,East,Furniture,4197.05,7,1,786.25
89985341,2024-10-01,West,Sports,550.32,47,43,266.73
158e1f71,2022-11-22,South,Groceries,2850.88,32,43,1655.2
18c0a4f6,2024-05-30,West,Groceries,2978.57,39,2,1192.78
829a8c38,2024-01-05,East,Groceries,4096.7,3,34,197.9
f2d8fcdd,2023-09-04,North,Clothing,3270.34,5,34,1791.93
6ee6adba,2023-11-15,South,Electronics,2019.57,29,40,1315.87
5369b845,2023-02-26,South,Furniture,2384.75,6,13,1023.93
b366f12e,2023-11-13,North,Furniture,2520.82,4,4,205.64
dd0806a2,2024-09-11,East,Groceries,2739.22,50,19,1283.86
447bd99f,2022-12-08,East,Furniture,3613.91,20,40,818.36
4f5dbcf1,2023-08-20,West,Electronics,3609.71,34,23,1827.57
919167dd,2024-03-06,North,Groceries,3954.11,6,26,391.85
6e0505b3,2024-09-06,South,Furniture,1660.01,48,2,1496.45
795816c5,2023-08-31,West,Clothing,498.96,19,10,362.15
3be31651,2024-07-02,South,Electronics,3763.11,14,42,1467.49
a618c2fa,2024-02-06,South,Clothing,2839.76,43,18,1688.64
c282e473,2023-08-05,South,Groceries,2965.78,13,1,1761.57
c02379da,2024-10-13,West,Electronics,3470.12,35,23,1432.91
1093a721,2023-05-29,West,Furniture,4342.58,2,50,1344.2
d19198d1,2023-07-31,West,Sports,398.36,24,26,920.9
111fb4d8,2023-11-21,North,Electronics,1815.96,47,1,99.96
27795224,2024-02-18,East,Electronics,4417.65,44,19,326.76
40fd3745,2024-03-24,East,Groceries,729.54,49,38,954.07
443160fb,2024-07-04,East,Furniture,4492.5,21,37,398.28
6.00E+274,2023-03-06,West,Groceries,2167.95,29,13,1596.7
45c0aee4,2024-01-10,North,Furniture,3231.32,25,7,566.1
c31ce07a,2023-01-15,East,Furniture,1765.58,16,2,1999.08
00e38dde,2024-02-17,East,Furniture,2864.29,44,15,191.74
4cde5e95,2024-03-25,West,Clothing,3885.51,30,41,1692.24
d38b473f,2024-10-23,South,Sports,1430.7,45,12,1707.93
118f77c3,2023-02-17,East,Groceries,2627.46,32,7,706.65
f1bc03bc,2024-08-09,West,Clothing,3686.53,31,18,716.82
151ee8c0,2024-02-25,North,Electronics,849.83,31,41,1857.13
0905a65d,2022-12-25,North,Clothing,781.23,23,7,799.28
0f87df0e,2024-02-14,West,Furniture,1571.57,23,49,1897.04
7987c8e5,2024-10-19,East,Clothing,1707.45,4,10,1690.55
89b4cecf,2024-10-02,North,Sports,1305.06,30,38,861.67
f45880dc,2023-07-31,North,Electronics,2462.6,1,7,1191.19
91b6169e,2023-05-30,West,Groceries,1450.91,31,33,1868.26
5be78d84,2024-03-06,South,Clothing,3750.82,20,4,221.78
2561fa8e,2023-08-11,West,Sports,4652.85,33,27,520.48
15320453,2024-01-06,East,Furniture,464.75,26,6,965.83
ceaf9a7a,2024-08-29,South,Clothing,4156.4,9,50,680.52
57a40583,2024-04-30,West,Furniture,4442.54,34,7,1151.15
db253308,2024-06-01,North,Electronics,1786.2,11,45,1425.69
f7143224,2023-12-22,South,Sports,1605.24,24,41,1023.58
a98fd2ac,2024-07-23,West,Electronics,339.6,18,3,75.47
21ddf678,2024-07-07,West,Groceries,3325.56,33,42,696.61
a55cd5cb,2024-08-29,North,Sports,3278.03,46,36,165.3
08e6cf27,2023-04-13,West,Electronics,2960.3,25,7,1764.7
93843623,2024-09-10,East,Electronics,4064.15,46,20,622.95
3a5e890d,2024-02-27,South,Groceries,1047.93,8,8,1988.63
c987db14,2024-08-15,North,Furniture,3294.93,26,29,1886.15
06baa359,2023-06-12,North,Clothing,4175.08,13,26,1067.78
b0de7d69,2023-07-22,East,Clothing,4196.52,47,21,221.75
78169840,2023-08-11,North,Furniture,2624.05,46,35,329.35
ffcf2964,2023-05-07,South,Sports,4961.01,18,38,1824.68
66593948,2024-07-31,North,Groceries,891.09,39,25,1544
98f1afd9,2022-12-11,North,Furniture,1068.18,18,15,275.36
4705d3cd,2024-05-02,East,Clothing,1333.44,22,21,880.79
07a4c1d7,2023-09-17,East,Electronics,2925.26,36,21,369.46
c55246dd,2024-08-29,North,Clothing,2898.55,13,24,1966.69
128005ac,2024-07-18,South,Groceries,4056.48,34,43,981.37
9406459d,2023-08-20,South,Clothing,139.46,9,34,480.55
fd02575b,2024-06-01,North,Clothing,435.93,37,34,1130.13
3190429d,2024-01-26,West,Clothing,2530.56,19,6,1288.56
95261a6a,2022-12-08,East,Furniture,1953.71,39,49,548.37
81f68fac,2024-08-20,North,Sports,4573.18,21,37,369.12
78299c97,2023-05-04,East,Electronics,3475.41,1,32,1732.75
30be7dc5,2023-06-24,North,Groceries,3241.87,25,44,120.21
6675703f,2023-05-31,East,Electronics,4697.27,41,49,1686.33
0f49933b,2023-01-15,North,Groceries,2296.37,18,9,959.38
caae4bea,2024-06-29,East,Groceries,2708.02,1,50,768.51
